Dates,CLOSE_SPY,OPEN,HIGH,LOW,VOLUME,CLOSE_GLD,CLOSE_FXY,CLOSE_T10Y2Y,CLOSE_TED,CLOSE_USO,CLOSE_UUP,CLOSE_VIX,CLOSE_VWO
2016-01-26,190.2,188.42,190.53,188,141036797,107.29,81.75,1.3555,0.31,8.97,25.73,22.5,29.5
2016-01-27,188.13,189.58,191.56,187,185681703,107.69,81.63,1.3906,0.3,9.18,25.71,23.11,29.31
2016-01-28,189.11,189.96,190.2,187,143798797,106.54,81.48,1.4088,0.28,9.7,25.59,22.42,29.78
2016-01-29,193.721,190.02,193.88,190,210529297,106.9492,80.01,1.4048,0.29,9.65,25.86,20.2,30.83
2016-02-01,193.65,192.53,194.58,192,136061594,108.05,80.02,1.4028,0.27,9.02,25.69,19.98,30.52
2016-02-02,190.16,191.96,191.97,190,182564891,108.09,80.68,1.352,0.28,8.57,25.67,21.98,29.61
2016-02-03,191.3,191.41,191.78,187,205054891,109.25,82.31,1.3789,0.29,9.34,25.23,21.65,30.4
2016-02-04,191.6,190.71,192.75,190,139531812,110.57,82.95,1.3651,0.33,9.12,25.06,21.84,30.61
2016-02-05,187.95,190.99,191.67,187,180788297,112.32,82.8,1.3287,0.33,8.91,25.17,23.38,30.29
2016-02-11,182.86,182.34,184.1,181,219058891,119.0592,86.21,1.2102,0.34,7.992,24.81,28.14,29.15
2016-02-12,186.63,184.96,186.65,184,127632398,118.36,85.48,1.2647,0.33,8.33,24.92,25.4,29.63
2016-02-16,189.78,188.77,189.81,188,120250703,114.77,84.98,1.2591,0.32,8.31,25.14,24.11,30.33
2016-02-17,192.88,191.16,193.32,191,136009500,115.48,85.08,1.2894,0.32,8.78,25.13,22.31,30.96
2016-02-18,192.09,193.2,193.27,192,102343000,118.29,85.54,1.2486,0.32,8.66,25.14,21.64,30.81
2016-02-19,192,191.17,192.18,190,114793000,117.58,85.92,1.2672,0.32,8.55,25.07,20.53,30.68
2016-02-22,194.78,193.87,194.95,194,103640305,115.49,85.84,1.3103,0.29,8.91,25.26,19.38,31.44
2016-02-23,192.32,194,194.32,192,111455297,117.22,86.41,1.3274,0.31,8.48,25.27,20.98,30.76
2016-02-24,193.2,190.63,193.53,189,150812188,117.61,86.45,1.37,0.3,8.59,25.29,20.72,30.76
2016-02-25,195.54,193.73,195.55,193,110728305,117.92,85.75,1.3977,0.32,8.8,25.27,19.11,30.81
2016-02-26,195.089,196.57,196.68,195,129833695,117.11,84.99,1.4248,0.32,8.78,25.44,19.81,30.54
2016-02-29,193.56,195.11,196.23,193,125918094,118.64,85.88,1.4297,0.3,9,25.49,20.55,30.73
2016-03-02,199,197.74,199.06,197,102415000,118.68,85.42,1.52,0.28,9.3,25.48,17.09,32.34
2016-03-03,199.775,198.79,199.795,198,95172203,120.73,85.18,1.5369,0.37,9.25,25.32,16.7,32.6915
2016-03-04,200.43,200.01,201.35,199,129293602,120.54,84.94,1.5223,0.35,9.65,25.25,16.86,33.41
2016-03-07,200.59,199.34,201.07,199,100219000,121.14,85.42,1.491,0.32,10.11,25.2,17.35,33.34
2016-03-08,198.4,199.32,199.92,198,123974898,120.58,86.01,1.468,0.35,9.65,25.21,18.67,32.76
2016-03-09,199.38,199.36,199.79,198,94801211,119.58,85.39,1.5046,0.33,10.15,25.22,18.34,32.97
2016-03-10,199.54,199.96,201.07,197,156838703,121.5,85.54,1.4981,0.32,10.04,24.97,18.05,32.89
2016-03-11,202.76,201.26,202.81,200,137964500,119.41,85.09,1.5486,0.31,10.19,24.95,16.5,33.61
2016-03-14,202.5,202.16,203.04,202,73611969,117.87,85.11,1.5292,0.3,9.88,25.05,16.92,33.42
2016-03-15,202.17,201.36,202.531,201,93169086,117.96,85.6,1.5085,0.3,9.7,25.07,16.84,32.8
2016-03-16,203.34,201.6,203.82,202,129303203,120.59,85.97,1.5914,0.33,10.18,24.8,14.99,33.49
2016-03-17,204.63,203.24,205.23,203,134278500,120.13,86.92,1.5884,0.33,10.55,24.58,14.44,34.17
2016-03-18,204.38,204.17,204.78,204,138372406,119.8,86.68,1.6175,0.33,10.48,24.64,14.02,34.4
2016-03-21,204.67,204.07,204.94,204,72926656,118.96,86.56,1.654,0.31,10.59,24.72,13.79,34.54
2016-03-22,204.56,203.76,205.23,204,97471938,119.31,86.19,1.6337,0.33,10.54,24.79,14.17,34.39
2016-03-23,203.209,204.11,204.33,203,81052461,116.61,86.09,1.5907,0.33,10.11,24.92,14.94,33.86
2016-03-24,203.12,202,203.16,202,84360852,116.33,85.81,1.5775,0.34,10.06,24.93,14.74,33.81
2016-03-29,205.121,202.76,205.25,202,92922867,118.76,85.95,1.6207,0.4,9.8,24.66,13.82,34.23
2016-03-30,206.02,206.3,206.87,206,86365312,117.1,86.07,1.6625,0.43,9.73,24.58,13.56,34.62
2016-03-31,205.52,205.91,206.41,205,94584109,117.64,86.02,1.6301,0.42,9.7,24.54,13.95,34.58
2016-04-01,206.92,204.35,207.14,204,114423508,116.93,86.67,1.6362,0.4,9.329,24.53,13.1,34.68
2016-04-04,206.25,206.83,207.07,206,63496969,116.15,86.97,1.6398,0.4,9.08,24.51,14.12,34.21
2016-04-05,204.189,204.67,206.264,204,99662156,117.66,87.66,1.5963,0.4,9.13,24.53,15.42,33.57
2016-04-06,206.42,204.29,206.49,204,91839758,116.94,88.16,1.6108,0.4,9.6,24.48,14.09,34
2016-04-07,203.95,205.14,205.56,203,113859000,118.61,89.27,1.5844,0.4,9.51,24.51,16.16,33.29
2016-04-08,204.499,205.34,205.85,204,95040602,118.43,89.44,1.5959,0.4,10.03,24.42,15.36,33.87
2016-04-11,204.02,205.25,206.07,204,83757484,120.03,89.7,1.5733,0.4,10.28,24.36,16.26,34.32
2016-04-12,205.92,204.22,206.25,204,115350602,120.05,89.25,1.5732,0.41,10.64,24.36,14.85,34.85
2016-04-14,208.01,208.07,208.6,208,65212879,117.11,88.44,1.5639,0.41,10.48,24.61,13.72,35.32
2016-04-15,207.78,208.01,208.172,207,75761617,117.92,89.03,1.5585,0.41,10.25,24.54,13.62,35.11
2016-04-18,209.239,207.14,209.28,207,82530961,117.74,88.91,1.5768,0.41,10.17,24.49,13.35,35.23
2016-04-19,209.9,209.74,210.2,209,88316062,119.58,88.69,1.6199,0.42,10.44,24.37,13.24,35.77
2016-04-20,210.1,209.95,210.92,209,81100312,118.97,88.14,1.6272,0.41,10.76,24.51,13.28,35.54
2016-04-21,208.97,210.12,210.25,209,85695039,119.42,88.4,1.6444,0.41,10.72,24.51,13.95,35.15
2016-04-22,208.97,208.55,209.29,208,99251719,117.89,86.73,1.6524,0.41,10.76,24.65,13.22,35.02
2016-04-25,208.61,208.26,208.66,208,66166484,118.23,87.01,1.6591,0.38,10.55,24.57,14.08,34.74
2016-04-26,208.919,209.04,209.52,208,75864172,118.7,86.79,1.6824,0.39,10.81,24.5,13.96,35.15
2016-04-27,209.35,208.47,209.81,208,77329438,119.04,86.69,1.6857,0.4,11.14,24.47,13.77,35.36
2016-04-28,207.448,208.46,209.76,207,97216172,121.29,89.59,1.7198,0.42,11.22,24.27,15.22,35
2016-04-29,206.331,206.72,207.13,205,142424094,123.65,90.93,1.7079,0.42,11.3,24.1,15.7,34.93
2016-05-03,206.159,206.52,206.8,205,106422094,122.96,90.93,1.6478,0.42,10.74,24.08,15.6,33.87
2016-05-04,205.01,204.99,205.85,204,92243805,122.21,90.57,1.634,0.44,10.79,24.17,16.05,33.39
2016-05-09,205.889,205.57,206.4,205,74374922,120.65,89.29,1.6013,0.39,10.68,24.39,14.57,32.96
2016-05-10,208.45,206.72,208.5,207,77472211,120.98,88.52,1.6328,0.39,10.99,24.41,13.63,33.62
2016-05-11,206.5,207.91,208.54,207,81726992,122.12,89.17,1.6179,0.37,11.34,24.29,14.69,33.52
2016-05-12,206.56,207.29,207.49,205,89586312,121.16,88.7,1.6302,0.36,11.45,24.38,14.41,33.46
2016-05-13,204.76,206.21,206.86,204,96474633,121.71,89.11,1.6135,0.35,11.37,24.49,15.04,32.86
2016-05-16,206.78,204.96,207.34,205,77486828,121.8,88.77,1.6354,0.35,11.76,24.48,14.68,33.24
2016-05-17,204.851,206.46,206.8,204,114924898,122.22,88.68,1.6502,0.35,11.92,24.48,15.57,33.1
2016-05-18,204.91,204.44,206.3,204,123493398,120.1,87.8,1.6442,0.34,11.7,24.65,15.95,32.84
2016-05-19,204.2,204.06,204.54,203,115430492,119.87,87.97,1.6149,0.35,11.79,24.69,16.33,32.44
2016-05-20,205.49,204.92,206.1,205,104990398,119.71,87.76,1.6017,0.34,11.75,24.69,15.2,32.8
2016-05-23,205.21,205.51,205.84,205,58682578,119.37,88.56,1.587,0.31,11.66,24.68,15.82,32.73
2016-05-24,207.87,206.17,208.24,206,93537805,117.3,87.98,1.5996,0.32,11.82,24.76,14.42,33.12
2016-05-25,209.28,208.67,209.77,208,79221531,116.98,87.87,1.6221,0.34,12.03,24.69,13.9,33.5
2016-05-26,209.34,209.44,209.71,209,55280699,116.58,88.12,1.6114,0.37,11.95,24.65,13.43,33.72
2016-05-27,210.24,209.53,210.25,209,64211207,115.62,87.65,1.6174,0.36,11.98,24.79,13.12,33.71
2016-05-31,209.84,210.56,210.69,209,109879398,116.06,87.36,1.5797,0.35,11.87,24.84,14.19,33.8
2016-06-01,210.27,209.12,210.48,209,69936227,115.94,88.3,1.576,0.38,11.93,24.7,14.2,33.77
2016-06-02,210.91,209.8,210.93,209,63044754,115.67,88.93,1.5763,0.4,11.86,24.73,13.63,34.04
2016-06-03,210.28,210.25,210.69,209,101757102,118.88,90.75,1.5491,0.39,11.82,24.34,13.47,34.57
2016-06-07,211.68,211.525,212.34,212,60974762,118.82,90.15,1.6003,0.38,12.22,24.3,14.05,35.2
2016-06-08,212.37,211.84,212.52,212,66170922,120.58,90.35,1.6141,0.42,12.43,24.23,14.08,35.49
2016-06-09,212.08,211.51,212.22,211,73786875,121.25,90.37,1.5881,0.41,12.25,24.34,14.64,35.09
2016-06-10,210.07,210.46,210.86,209,113829203,121.74,90.6,1.5554,0.41,11.87,24.5,17.03,34.2
2016-06-13,208.449,209.36,210.37,208,117751203,122.64,91.08,1.5074,0.38,11.76,24.44,20.97,33.77
2016-06-14,208.04,208,208.74,207,125059297,122.77,91.16,1.4773,0.38,11.73,24.59,20.5,33.45
2016-06-15,207.75,208.54,209.36,208,109124492,123.68,91.24,1.5014,0.4,11.47,24.53,20.14,33.76
2016-06-16,208.37,206.73,208.57,206,149533109,122.38,92.63,1.4622,0.38,11.14,24.5,19.37,33.68
2016-06-17,206.52,207.17,207.2,206,117055695,123.95,92.83,1.4602,0.38,11.66,24.39,19.41,33.83
2016-06-20,207.85,208.82,209.61,208,82789602,123.21,93.11,1.474,0.37,11.91,24.25,18.37,34.32
2016-06-21,208.44,208.3,208.92,208,72461664,120.84,92.26,1.4631,0.37,11.89,24.37,18.48,34.58
2016-06-22,208.1,208.65,209.5,208,95560469,120.9,92.55,1.4852,0.37,11.74,24.26,21.17,34.63
2016-06-23,210.81,209.81,210.87,209,102731398,120.11,91.29,1.5491,0.34,11.98,24.15,17.25,35.49
2016-06-24,203.13,203.63,210.846,203,333444406,126.01,94.57,1.4594,0.36,11.4,24.78,25.76,33.48
2016-06-27,199.6,201.59,201.6,199,248988703,126.68,94.71,1.373,0.36,11.19,24.9925,23.85,33.13
2016-06-28,203.2,201.48,203.23,201,159382406,125.32,94.2,1.4012,0.37,11.47,24.87,18.75,34.08
2016-06-29,206.66,204.84,206.93,205,137328609,125.84,94.02,1.4397,0.39,11.79,24.79,16.64,34.88
2016-06-30,209.475,207.21,209.54,207,165021906,126.47,93.58,1.4379,0.39,11.57,24.84,15.63,35.23
2016-07-01,209.921,209.36,210.49,209,106055297,128.41,94.24,1.4675,0.38,11.78,24.76,14.77,35.49
2016-07-05,208.41,208.95,209.08,208,109803695,129.47,95.07,1.4366,0.38,11.18,24.93,15.58,34.79
2016-07-06,209.66,207.83,209.8,207,96021484,130.23,95.42,1.4689,0.39,11.33,24.86,14.96,34.79
2016-07-07,209.526,209.87,210.65,209,85593828,129.74,95.96,1.459,0.37,10.82,24.92,14.76,34.64
2016-07-08,212.65,211.05,212.94,211,133971000,130.52,96.26,1.4542,0.4,10.83,24.93,13.2,35.41
2016-07-11,213.4,213.19,214.07,213,73633938,129.29,94.01,1.4568,0.36,10.65,25,13.54,35.7
2016-07-12,214.95,214.53,215.3,213,101275602,127.15,92.14,1.491,0.38,11.19,24.98,13.55,36.25
2016-07-13,214.92,215.44,215.45,214,87324125,128.32,92.53,1.4754,0.37,10.75,24.92,13.04,36.19
2016-07-14,216.12,216.4,216.67,216,91230875,127.33,91.77,1.4879,0.37,10.87,24.86,12.82,36.69
2016-07-15,215.83,216.78,217.013,215,107155398,126.84,91.62,1.5007,0.38,10.99,24.96,12.67,36.56
2016-07-18,216.409,215.97,216.6,216,58725922,127.04,91.01,1.5092,0.38,10.82,24.98,12.44,36.88
2016-07-19,216.19,215.92,216.23,216,54345727,127.21,91.05,1.4788,0.39,10.7,25.1,11.97,36.56
2016-07-20,217.085,216.75,217.37,216,58159461,125.39,90.31,1.4859,0.38,10.73,25.12,11.77,36.75
2016-07-21,216.265,216.96,217.22,216,67777312,127.3,91.43,1.4646,0.4,10.49,25.08,12.74,36.65
2016-07-22,217.24,216.41,217.3,216,62787480,126.35,91.03,1.5145,0.4,10.42,25.21,12.02,36.89
2016-07-25,216.65,217,217.06,216,55873152,125.47,91.35,1.4966,0.41,10.13,25.17,12.87,36.59
2016-07-26,216.75,216.53,217.17,216,70080484,126,92.4,1.502,0.43,10.08,25.14,13.05,36.81
2016-07-27,216.52,217.19,217.27,216,84083891,128.03,91.78,1.4943,0.44,9.9,25.02,12.83,36.86
2016-07-28,216.77,216.29,217.11,216,65035719,127.66,91.7,1.5202,0.51,9.67,25.01,12.72,36.84
2016-07-29,217.12,216.46,217.54,216,79519438,128.98,94.71,1.4903,0.49,9.76,24.67,11.87,37.04
2016-08-01,216.94,217.19,217.65,216,73311422,129.22,94.42,1.4638,0.47,9.41,24.74,12.44,36.9
2016-08-02,215.549,216.65,216.83,215,92295516,130.27,95.81,1.4399,0.48,9.33,24.57,13.37,36.7
2016-08-03,216.18,215.48,216.245,215,53993633,129.65,95.49,1.4613,0.5,9.69,24.71,12.86,36.9
2016-08-04,216.41,216.31,216.78,214,46585527,129.87,95.53,1.4763,0.53,9.84,24.75,12.42,37.08
2016-08-05,218.18,217.21,218.23,217,71892156,127.55,94.95,1.509,0.52,9.86,24.88,11.39,37.49
2016-08-08,218.05,218.4,218.52,218,39906480,127.44,94.32,1.5093,0.5,10.1,24.9,11.5,37.73
2016-08-09,218.18,218.13,218.76,218,51251727,127.96,94.78,1.4908,0.53,10.07,24.85,11.66,37.98
2016-08-10,217.64,218.31,218.404,217,57941090,128.56,95.42,1.4591,0.54,9.77,24.72,12.05,37.89
2016-08-11,218.65,218.26,218.94,218,72504273,127.67,94.86,1.4719,0.54,10.21,24.79,11.68,38.33
2016-08-12,218.46,218.29,218.71,218,61313539,127.4,95.45,1.4554,0.54,10.5,24.75,11.55,38.18
2016-08-16,217.96,218.6,218.68,218,53213621,128.47,96.36,1.4564,0.53,10.92,24.49,12.64,38.4
2016-08-17,218.37,218,218.53,217,75134336,128.5,96.4,1.476,0.51,10.99,24.51,12.19,38.26
2016-08-18,218.86,218.34,218.9,218,52989273,129.11,96.69,1.4857,0.52,11.3,24.33,11.43,38.57
2016-08-19,218.54,218.31,218.75,218,75443000,127.97,96.5,1.4948,0.53,11.34,24.42,11.34,38.34
2016-08-22,218.53,218.26,218.8,218,61368770,127.78,96.31,1.4808,0.54,10.97,24.45,12.27,37.86
2016-08-23,218.97,219.25,219.6,219,53399160,127.76,96.4,1.4925,0.53,11.091,24.43,12.38,37.67
2016-08-24,217.85,218.8,218.91,217,71728953,126.34,96.15,1.4917,0.52,10.82,24.5,13.45,37.78
2016-08-25,217.7,217.4,218.19,217,69224781,126.23,96.065,1.5017,0.5,10.95,24.5,13.63,37.77
2016-08-26,217.29,217.92,219.12,216,122506305,126.05,94.88,1.4871,0.5,10.95,24.68,13.65,37.47
2016-08-30,218,218.26,218.59,217,58114539,125.03,93.77,1.464,0.51,10.73,24.83,13.12,37.69
2016-08-31,217.38,217.61,217.75,216,85269445,124.78,93.35,1.4694,0.51,10.36,24.82,13.42,37.33
2016-09-01,217.39,217.37,217.73,216,97844211,125.29,93.61,1.4674,0.51,10.06,24.73,13.48,37.53
2016-09-02,218.37,218.39,218.87,218,79293859,126.57,92.86,1.4846,0.52,10.24,24.79,11.98,38.1
2016-09-06,219.031,218.7,219.12,218,56702090,128.71,94.7,1.496,0.52,10.39,24.5,12.02,38.76
2016-09-07,219.01,218.84,219.22,218,76554867,128.27,94.95,1.5158,0.49,10.52,24.54,11.94,38.71
2016-09-08,218.51,218.62,218.94,218,74102883,127.59,94.21,1.5346,0.51,10.96,24.57,12.51,38.63
2016-09-09,213.28,216.97,217.03,213,221589109,126.75,94.05,1.5132,0.51,10.59,24.64,17.5,37.41
2016-09-12,216.34,212.39,216.81,212,168110891,126.59,94.88,1.5103,0.49,10.64,24.6,15.16,37.72
2016-09-13,213.23,214.84,215.15,213,182828797,125.75,94.07,1.5025,0.49,10.37,24.7,17.85,36.34
2016-09-19,213.41,214.13,214.88,213,80250484,125.32,94.85,1.5141,0.56,9.98,24.77,15.53,37.11
2016-09-20,213.42,214.41,214.59,213,69665281,125.44,94.9,1.5044,0.57,10.07,24.81,15.92,37.12
2016-09-21,215.82,214.24,216.03,213,110284398,127.27,96.13,1.5238,0.64,10.4,24.7,13.3,38.02
2016-09-22,217.18,217,217.53,217,76678711,127.57,95.79,1.5656,0.68,10.53,24.67,12.02,38.19
2016-09-23,215.99,216.72,216.88,216,73630922,127.65,95.54,1.5829,0.67,10.19,24.68,12.29,37.69
2016-09-26,214.24,215.02,215.23,214,89827312,127.55,96.34,1.5579,0.6,10.43,24.63,14.5,37.23
2016-09-27,215.57,214.05,215.68,214,78494828,126.62,96.21,1.5417,0.59,10.15,24.65,13.1,37.62
2016-09-28,216.64,215.83,216.82,215,87411023,126.22,95.93,1.5766,0.57,10.65,24.67,12.39,37.99
2016-09-29,214.68,216.4,216.87,214,128070602,126.07,95.56,1.5599,0.59,10.87,24.69,14.02,37.36
2016-09-30,216.3,215.65,217.12,215,117202898,125.64,95.21,1.6101,0.57,10.93,24.68,13.29,37.63
2016-10-04,214.68,215.91,216.17,214,119948094,120.97,93.86,1.6176,0.53,11.09,24.84,13.63,37.5
2016-10-05,215.63,215.41,216.13,215,72815961,120.78,93.24,1.635,0.55,11.35,24.87,12.99,38.07
2016-10-06,215.78,215.37,216.04,215,62928352,119.66,92.76,1.6548,0.55,11.51,25,12.84,38.07
2016-10-07,215.04,216.1,216.3,214,89788258,119.74,93.79,1.6414,0.56,11.33,24.96,13.48,37.94
2016-10-11,213.43,215.66,215.74,213,130367398,119.55,93.34,1.6462,0.53,11.58,25.25,15.36,37.49
2016-10-12,213.71,213.59,214.32,213,73866117,119.74,92.58,1.6467,0.52,11.43,25.32,15.91,37.45
2016-10-13,213.01,212.16,213.59,211,101357000,120.03,93.2,1.6383,0.59,11.49,25.23,16.69,37.22
2016-10-14,213.12,214.15,214.69,213,93346242,119.36,92.6,1.6756,0.57,11.44,25.36,16.12,37.32
2016-10-17,212.38,213.09,213.39,212,58275672,119.68,92.92,1.697,0.54,11.37,25.3,16.21,37.25
2016-10-18,213.71,214.24,214.31,213,76869664,120.42,92.94,1.6814,0.54,11.45,25.32,15.28,37.91
2016-10-19,214.28,214.02,214.64,214,66519219,121.11,93.36,1.6951,0.54,11.66,25.33,14.41,38.11
2016-10-20,213.88,213.87,214.53,213,73639828,120.74,92.88,1.6887,0.54,11.43,25.41,13.75,38.06
2016-10-21,213.98,212.96,214.08,213,89089086,120.83,92.96,1.6819,0.55,11.48,25.5,13.34,38.07
2016-10-24,214.89,215,215.32,214,60146594,120.56,92.64,1.691,0.55,11.43,25.53,13.02,38.26
2016-10-25,214.17,214.68,214.98,214,66542328,121.47,92.63,1.7064,0.55,11.24,25.52,13.46,38.23
2016-10-26,213.74,213.21,214.42,213,75705477,120.79,92.36,1.7335,0.56,11.09,25.51,14.24,37.95
2016-10-27,213.17,214.58,214.62,213,77220211,121.01,91.7,1.7307,0.6,11.21,25.56,15.36,37.66
2016-10-28,212.54,213.14,213.93,212,140623203,121.58,92.2,1.7384,0.6,11.01,25.41,16.19,37.45
2016-10-31,212.55,212.93,213.19,212,61272512,121.94,92.03,1.7309,0.54,10.53,25.42,17.06,37.75
2016-11-01,211.01,212.93,212.99,210,122781797,122.73,92.78,1.7421,0.53,10.57,25.29,18.56,37.47
2016-11-02,209.74,210.65,211.1,209,103330797,123.64,93.39,1.7128,0.52,10.28,25.2,19.32,37.04
2016-11-03,208.78,209.99,210.24,208,88939352,124.3,93.73,1.6898,0.51,10.08,25.13,22.08,36.95
2016-11-04,208.55,208.91,209.89,208,109122094,124.39,93.7,1.6861,0.51,9.98,25.06,22.51,36.56
2016-11-07,213.15,211.45,213.19,211,109794898,122.15,92.37,1.7267,0.48,10.16,25.27,18.71,37.8
2016-11-08,214.11,212.69,214.77,212,106772094,121.64,91.79,1.7351,0.45,10.1,25.34,18.74,37.98
2016-11-09,216.379,212.37,217.1,212,258428984,121.56,91.13,1.8474,0.45,10.28,25.5,14.38,36.98
2016-11-10,216.92,217.3,218.31,215,172113297,119.75,90.27,1.9098,0.43,10.04,25.55,14.74,35.91
2016-11-14,216.59,217.03,217.27,216,94579984,116.11,89.01,1.8711,0.37,9.87,25.84,14.48,35.08
2016-11-15,218.28,217.04,218.28,217,91652578,117.12,88.38,1.8559,0.41,10.34,25.88,13.37,35.74
2016-11-16,217.87,217.56,218.14,217,65617703,116.77,88.45,1.8757,0.45,10.23,25.95,13.72,35.45
2016-11-17,218.99,218.05,219.06,218,69797195,116.17,87.75,1.923,0.48,10.13,26.1,13.35,35.46
2016-11-18,218.5,219.07,219.27,218,86265750,115.15,87.08,1.9456,0.49,10.32,26.19,12.85,35.38
2016-11-21,220.15,219.17,220.18,219,72402641,115.58,86.88,1.9488,0.46,10.77,26.09,12.42,35.73
2016-11-22,220.58,220.51,220.79,220,67428961,115.54,86.86,1.9496,0.44,10.63,26.13,12.41,36.12
2016-11-23,220.7,219.98,220.76,220,56620238,113.25,85.72,1.9496,0.43,10.67,26.29,12.43,35.77
2016-11-25,221.52,221.1,221.56,221,37872262,112.61,85.21,1.9324,0.46,10.33,26.24,12.34,35.96
2016-11-28,220.48,221.16,221.48,220,76572516,113.8,86.09,1.8847,0.46,10.44,26.17,13.15,36.14
2016-11-29,220.91,220.52,221.44,220,69886688,113.27,85.8,1.8919,0.45,10.06,26.11,12.9,36.16
2016-11-30,220.38,221.63,221.82,220,113291797,111.75,84.26,1.9753,0.45,10.93,26.25,13.33,36.22
2016-12-01,219.57,220.73,220.73,219,79040484,111.54,84.62,1.9982,0.47,11.33,26.11,14.07,35.81
2016-12-02,219.68,219.67,220.25,219,74840352,112.14,84.97,1.9417,0.47,11.48,26.05,14.12,35.77
2016-12-05,221,220.65,221.4,220,67837820,111.54,84.79,1.9634,0.46,11.35,25.88,12.14,36.01
2016-12-06,221.7,221.22,221.744,221,59877379,111.43,84.61,1.9923,0.46,11.29,25.98,11.79,36.16
2016-12-07,224.6,221.52,224.67,221,110738094,111.83,84.83,1.9679,0.44,11.09,25.9,12.22,36.7
2016-12-08,225.15,224.57,225.7,224,99714391,111.57,84.66,2.0007,0.45,11.31,26.13,12.64,36.87
2016-12-09,226.51,225.41,226.53,225,88005766,110.4,83.7,2.0034,0.43,11.44,26.24,11.75,36.7
2016-12-12,226.25,226.4,226.96,226,102016094,110.82,83.87,2.0093,0.45,11.62,26.09,12.64,36.4
2016-12-13,227.76,227.02,228.34,227,110477508,110.45,83.76,1.9903,0.42,11.73,26.12,12.72,36.77
2016-12-14,225.88,227.41,228.23,225,142501797,108.83,82.35,1.9698,0.43,11.32,26.37,13.19,35.71
2016-12-15,226.81,226.16,227.81,226,124972602,107.34,81.68,1.9191,0.49,11.36,26.66,12.79,35.87
2016-12-16,225.04,226.01,226.08,225,156420188,108.05,81.82,1.8866,0.5,11.55,26.57,12.2,35.65
2016-12-19,225.53,225.25,226.02,225,90341148,108.59,82.38,1.8879,0.47,11.5,26.65,11.71,35.41
2016-12-20,226.4,226.15,226.57,226,89838805,107.79,81.82,1.9349,0.48,11.62,26.7,11.45,35.3
2016-12-21,225.77,226.25,226.45,226,67909039,107.85,82.08,1.9351,0.49,11.44,26.62,11.27,35.19
2016-12-22,225.38,225.6,225.74,225,56219070,107.59,82.02,1.9809,0.5,11.46,26.65,11.43,34.86
2016-12-23,225.71,225.43,225.72,225,36697820,107.93,82.22,1.9954,0.49,11.56,26.63,11.44,35.03
2016-12-28,224.4,226.57,226.59,224,64095008,108.86,82.36,1.9809,0.48,11.75,26.69,12.95,35.42
2016-12-29,224.35,224.48,224.89,224,48696078,110.29,82.76,1.9629,0.54,11.72,26.54,13.37,35.97
2017-01-03,225.24,225.04,225.83,224,91366523,110.47,81.87,1.9983,0.47,11.44,26.7,12.85,36.17
2017-01-04,226.58,225.62,226.75,226,78744430,110.86,82.2,2.0046,0.49,11.58,26.5,11.85,36.5
2017-01-05,226.4,226.27,226.58,225,78379008,112.58,83.5,1.9722,0.5,11.7,26.22,11.67,36.88
2017-01-06,227.21,226.53,227.75,226,71559922,111.75,82.39,1.9856,0.49,11.68,26.41,11.32,36.73
2017-01-09,226.46,226.91,227.07,226,46939680,112.67,83.14,1.9685,0.51,11.31,26.34,11.56,36.67
2017-01-10,226.46,226.48,227.45,226,63771941,113.15,83.43,1.9795,0.51,11.07,26.35,11.49,36.87
2017-01-11,227.1,226.36,227.1,226,74650016,113.5,83.59,1.9996,0.51,11.37,26.29,11.26,37.19
2017-01-12,226.53,226.5,226.75,225,72113188,113.91,84.21,1.9991,0.51,11.54,26.19,11.54,37.28
2017-01-13,227.05,226.73,227.4,227,62717871,114.21,84.17,2.0102,0.5,11.41,26.16,11.23,37.24
2017-01-17,226.25,226.31,226.78,226,61240809,115.85,85.61,1.9989,0.48,11.43,25.92,11.87,37.2
2017-01-18,226.75,226.535,226.8,226,54793301,114.87,84.34,2.023,0.51,11.16,26.16,12.48,37.06
2017-01-19,225.91,226.84,227,225,66608789,114.77,83.98,2.0671,0.53,11.17,26.12,12.78,36.96
2017-01-20,226.74,226.7,227.31,226,129168602,115.05,84.21,2.0366,0.55,11.39,26.03,11.54,37.02
2017-01-23,226.15,226.35,226.805,225,75061648,115.79,85.23,2.0186,0.53,11.32,25.89,11.77,37.53
2017-01-24,227.6,226.4,228.08,226,95555297,115.27,84.74,2.0515,0.53,11.37,25.9,11.07,37.8
2017-01-25,229.57,228.7,229.57,229,84437711,114.32,85.18,2.0677,0.55,11.31,25.81,10.81,38.13
2017-01-26,229.33,229.4,229.71,229,59970719,113.26,84.2,2.0765,0.54,11.53,25.98,10.63,37.97
2017-01-31,227.53,226.98,227.6,226,75880805,115.55,85.41,2.0594,0.51,11.32,25.73,11.99,37.84
2017-02-01,227.62,228.255,228.59,227,79117648,115.2,85.18,2.0488,0.53,11.48,25.75,11.81,37.92
2017-02-02,227.77,227.2,228.1,227,69657562,115.84,85.49,2.0567,0.52,11.51,25.79,11.93,38.05
2017-02-03,229.34,228.82,229.55,228,80563172,116.13,85.55,2.0457,0.53,11.54,25.78,10.97,38.29
2017-02-06,228.93,228.87,229.326,229,57790113,117.7,86.29,2.0228,0.51,11.38,25.8,11.37,38.2
2017-02-07,228.94,229.38,229.656,229,57931152,117.46,85.77,1.9957,0.51,11.19,25.93,11.29,38.06
